replication,method,state,theta_hat,lower,upper,theta_true,n_state_sample,error,abs_error,sq_error,covered,state_abbr
5,NSB,51,0.333171524705259,0.27421249061209596,0.3921395705423857,0.31975071610492045,188,0.013420808600338563,0.013420808600338563,1.8011810348692153e-4,TRUE,VA
5,NSB,53,0.4007934658636493,0.3355369629412219,0.4708482305605438,0.37378851895036924,252,0.027004946913280037,0.027004946913280037,7.29267157789073e-4,TRUE,WA
5,NSB,54,0.36842953302908804,0.27187869989933794,0.4751604546241279,0.3011228288322511,93,0.06730670419683693,0.06730670419683693,0.004530192429840506,TRUE,WV
5,NSB,55,0.3511056237975407,0.28735579941321987,0.41972809238415976,0.33386111244292843,121,0.017244511354612246,0.017244511354612246,2.9737317185935067e-4,TRUE,WI
5,NSB,56,0.3416273863900018,0.2336240078457447,0.4642426952316592,0.3159560426794016,76,0.025671343710600203,0.025671343710600203,6.590178879077726e-4,TRUE,WY
6,NSB,01,0.2817374195364915,0.2159937341401162,0.35168478858288843,0.3654689210932543,98,-0.08373150155676279,0.08373150155676279,0.00701096435295017,FALSE,AL
6,NSB,04,0.34109692520403967,0.2804993836587624,0.40352169149338113,0.3541974497056534,190,-0.013100524501613753,0.013100524501613753,1.7162374221738226e-4,TRUE,AZ
6,NSB,05,0.34322431058736896,0.2631433418834763,0.4245471980744653,0.3116173254104765,88,0.03160698517689248,0.03160698517689248,9.990015119723007e-4,TRUE,AR
6,NSB,06,0.47713415163337747,0.4412247541515152,0.5110583982819425,0.4436396803907017,473,0.033494471242675794,0.033494471242675794,0.0011218796038264358,TRUE,CA
6,NSB,08,0.3439434482706498,0.27527240839606815,0.4154933966045494,0.34436180109528025,175,-4.183528246304302e-4,4.183528246304302e-4,1.750190858762595e-7,TRUE,CO
6,NSB,09,0.43680367996290836,0.35101073170806646,0.5254796772198159,0.406106098806516,103,0.030697581156392373,0.030697581156392373,9.423414888532961e-4,TRUE,CT
6,NSB,10,0.3534924124245444,0.25404333288882286,0.4624646041159044,0.3621394307851712,125,-0.008647018360626813,0.008647018360626813,7.477092652901721e-5,TRUE,DE
6,NSB,11,0.3777631610429741,0.2601526002605974,0.5071574464555031,0.32722640710279377,115,0.05053675394018031,0.05053675394018031,0.0025539634988103305,TRUE,DC
6,NSB,12,0.4463271544408154,0.40672644680197523,0.48538678350322806,0.41132605835184294,263,0.03500109608897245,0.03500109608897245,0.0012250767274294826,TRUE,FL
6,NSB,13,0.4060081453115753,0.35608828491020206,0.4592068031254066,0.4041124972111302,176,0.0018956481004451242,0.0018956481004451242,3.5934817207212076e-6,TRUE,GA
6,NSB,16,0.3127483698352639,0.22218952030770364,0.40673811265947435,0.2748641820917968,148,0.03788418774346708,0.03788418774346708,0.0014352116809822613,TRUE,ID
6,NSB,17,0.29915949107183987,0.25197107618018,0.3484019550786097,0.3750383954906896,155,-0.07587890441884976,0.07587890441884976,0.005757608135804938,FALSE,IL
6,NSB,18,0.34760594239608056,0.28565914515552737,0.41325685500870246,0.37112642113350425,115,-0.02352047873742369,0.02352047873742369,5.532129200375999e-4,TRUE,IN
6,NSB,19,0.32482622331248745,0.24799293489860347,0.4072211546227785,0.28656220007396316,114,0.03826402323852429,0.03826402323852429,0.0014641354743983271,TRUE,IA
6,NSB,20,0.2504815847499061,0.17459023022551645,0.3302696689765817,0.2885565484146494,103,-0.03807496366474328,0.03807496366474328,0.001449702858071521,TRUE,KS
6,NSB,21,0.3620834753245195,0.2862861078215385,0.4402342894192318,0.3823131080219413,113,-0.020229632697421784,0.020229632697421784,4.092380390725966e-4,TRUE,KY
6,NSB,22,0.43540374175720575,0.35784733324302753,0.5162501993421169,0.4331059122143546,86,0.0022978295428511264,0.0022978295428511264,5.280020607999417e-6,TRUE,LA
6,NSB,23,0.37471736468647204,0.2729970777753191,0.48558077750281015,0.33519834537237714,114,0.039519019314094905,0.039519019314094905,0.001561752887547806,TRUE,ME
6,NSB,24,0.5008078575707604,0.43324386671945747,0.5703462243123729,0.3981170232957609,162,0.10269083427499953,0.10269083427499953,0.010545407444095418,FALSE,MD
6,NSB,25,0.3687912071895167,0.3045553465071423,0.4366464729978725,0.4252497013353953,186,-0.05645849414587861,0.05645849414587861,0.0031875615612202094,TRUE,MA
6,NSB,26,0.37019145966590045,0.3126000106676437,0.42957304651582406,0.4318411771408354,195,-0.06164971747493497,0.06164971747493497,0.0038006876647393027,FALSE,MI
6,NSB,27,0.32170435303357325,0.25549004909395856,0.3906951649243977,0.33796690032122595,145,-0.016262547287652696,0.016262547287652696,2.6447044428314006e-4,TRUE,MN
6,NSB,28,0.4144708591237324,0.3247278009202738,0.5142426503590062,0.36015475213087444,84,0.05431610699285794,0.05431610699285794,0.0029502394788595908,TRUE,MS
6,NSB,29,0.32596381947914443,0.2589010949432397,0.39798476147899886,0.32191149350846177,114,0.004052325970682669,0.004052325970682669,1.6421345772669233e-5,TRUE,MO
6,NSB,30,0.3140925910638244,0.21114456486225147,0.426319092460281,0.29172759145861515,118,0.022364999605209268,0.022364999605209268,5.001932073410107e-4,TRUE,MT
6,NSB,31,0.33697779451176163,0.24053554211927508,0.4417987298413536,0.2961370469797218,112,0.04084074753203981,0.04084074753203981,0.0016679666589758159,TRUE,NE
6,NSB,32,0.47656268200013124,0.39306041136685144,0.5624326191921343,0.48287041634459354,116,-0.006307734344462301,0.006307734344462301,3.9787512560309256e-5,TRUE,NV
6,NSB,33,0.30692127784065376,0.214840764845898,0.4073051765314966,0.34908973152094663,135,-0.04216845368029287,0.04216845368029287,0.0017781784857870055,TRUE,NH
6,NSB,34,0.491859308209458,0.4304372359748787,0.5526691485791939,0.4697280807452863,135,0.022131227464171677,0.022131227464171677,4.897912290709067e-4,TRUE,NJ
6,NSB,35,0.41874462499180304,0.33138411899186615,0.5066211574074848,0.39727503800203373,126,0.021469586989769307,0.021469586989769307,4.6094316551127147e-4,TRUE,NM
6,NSB,36,0.3965349800912282,0.3554047092493303,0.4375417661072616,0.4433499230693314,168,-0.046814942978103236,0.046814942978103236,0.0021916388860430576,FALSE,NY
6,NSB,37,0.3907129498299103,0.3331737075096646,0.44843681101464944,0.3203093352013344,139,0.07040361462857586,0.07040361462857586,0.004956668952769021,FALSE,NC
6,NSB,38,0.3372212197342319,0.23347999609695697,0.44908255335761893,0.3112742905290455,77,0.02594692920518643,0.02594692920518643,6.732431351789566e-4,TRUE,ND
6,NSB,39,0.31374983910408955,0.25947070935553057,0.36943112273261214,0.33913504837770747,128,-0.025385209273617926,0.025385209273617926,6.444088498653776e-4,TRUE,OH
6,NSB,40,0.3359546826783269,0.26403497186316893,0.411425247681244,0.3340546505649345,98,0.0019000321133924025,0.0019000321133924025,3.6101220319223998e-6,TRUE,OK
6,NSB,41,0.34243938375046107,0.2709338634097658,0.4196615573266275,0.3741859562332028,163,-0.03174657248274171,0.03174657248274171,0.001007844864401973,TRUE,OR
6,NSB,42,0.38440487974366044,0.3364095487914149,0.43401005789196134,0.38403894280960327,182,3.659369340571761e-4,3.659369340571761e-4,1.3390983970716603e-7,TRUE,PA
6,NSB,44,0.3495334970907155,0.24869158185065426,0.45614280210715913,0.3735367218383764,89,-0.024003224747660867,0.024003224747660867,5.761547982867191e-4,TRUE,RI
6,NSB,45,0.2991962685137386,0.2364363271121245,0.3674570505747716,0.3647444822029602,122,-0.06554821368922159,0.06554821368922159,0.004296568317847856,TRUE,SC
6,NSB,46,0.35655441761670326,0.24941386133164972,0.48254011654438655,0.35428274281956107,65,0.002271674797142187,0.002271674797142187,5.160506383970996e-6,TRUE,SD
6,NSB,47,0.3755163686244024,0.3083246697744635,0.4419781902775778,0.35358487551022466,119,0.021931493114177747,0.021931493114177747,4.809903902172259e-4,TRUE,TN
6,NSB,48,0.2637580369558655,0.23349157905298168,0.2964785058458963,0.4121171093411273,344,-0.14835907238526175,0.14835907238526175,0.022010414359015334,FALSE,TX
6,NSB,49,0.3404232042407082,0.2647701397404736,0.42130031061557166,0.2869362137452672,187,0.053486990495441034,0.053486990495441034,0.0028608581522593995,TRUE,UT
6,NSB,50,0.3139919416549095,0.20465307352208645,0.4267195677849971,0.3872878494096838,104,-0.07329590775477429,0.07329590775477429,0.0053722900935963824,TRUE,VT
6,NSB,51,0.3362312280857755,0.27871773452225523,0.39488318547198836,0.31975071610492045,188,0.01648051198085504,0.01648051198085504,2.716072751511065e-4,TRUE,VA
6,NSB,53,0.39235931124883217,0.3296825115364652,0.4568568700877508,0.37378851895036924,252,0.018570792298462924,0.018570792298462924,3.4487432659264985e-4,TRUE,WA
6,NSB,54,0.2822552927894897,0.1931547338200928,0.37645283211154,0.3011228288322511,93,-0.018867536042761424,0.018867536042761424,3.559839163249014e-4,TRUE,WV
6,NSB,55,0.3565457886882945,0.2872993848258739,0.4291728229434235,0.33386111244292843,121,0.022684676245366076,0.022684676245366076,5.145945363570759e-4,TRUE,WI
6,NSB,56,0.33107984533259555,0.2189030805885312,0.45883022637814824,0.3159560426794016,76,0.015123802653193963,0.015123802653193963,2.2872940669275675e-4,TRUE,WY
7,NSB,01,0.37151401500266207,0.30632358192022613,0.4389117009620721,0.3654689210932543,98,0.006045093909407773,0.006045093909407773,3.654316037355895e-5,TRUE,AL
7,NSB,04,0.3965840449428686,0.3420838903569613,0.45386704038857484,0.3541974497056534,190,0.04238659523721516,0.04238659523721516,0.0017966234558035113,TRUE,AZ
7,NSB,05,0.27468935085440316,0.19995449346433444,0.3499623883686013,0.3116173254104765,88,-0.03692797455607333,0.03692797455607333,0.001363675304813999,TRUE,AR
7,NSB,06,0.42932530256012524,0.398927337964713,0.4620845840738034,0.4436396803907017,473,-0.01431437783057643,0.01431437783057643,2.04901412676498e-4,TRUE,CA
7,NSB,08,0.32565370166045066,0.2659172970005488,0.38691524519663656,0.34436180109528025,175,-0.018708099434829595,0.018708099434829595,3.499929844634714e-4,TRUE,CO
7,NSB,09,0.3276096487811458,0.25484487066172434,0.40212314685019745,0.406106098806516,103,-0.0784964500253702,0.0784964500253702,0.006161692666585441,FALSE,CT
7,NSB,10,0.3399840145138185,0.24939926887669778,0.43627373170095796,0.3621394307851712,125,-0.0221554162713527,0.0221554162713527,4.9086247015692e-4,TRUE,DE
7,NSB,11,0.3699890674073438,0.26608200552308764,0.47123813868395337,0.32722640710279377,115,0.042762660304550004,0.042762660304550004,0.0018286451163223366,TRUE,DC
7,NSB,12,0.3659114940127446,0.32783024551341655,0.406318643262923,0.41132605835184294,263,-0.04541456433909835,0.04541456433909835,0.002062482654110104,FALSE,FL
7,NSB,13,0.38075820977276115,0.3299679375871465,0.4338646707054956,0.4041124972111302,176,-0.023354287438369037,0.023354287438369037,5.454227417539618e-4,TRUE,GA
7,NSB,16,0.3253977363152708,0.2426541261213208,0.41196580792902693,0.2748641820917968,148,0.050533554223474,0.050533554223474,0.002553640102456787,TRUE,ID
7,NSB,17,0.3115668781117538,0.26396243098902505,0.3619588851152071,0.3750383954906896,155,-0.0634715173789358,0.0634715173789358,0.00402863351838455,FALSE,IL
7,NSB,18,0.416500680943891,0.35045841043110393,0.4876324276259686,0.37112642113350425,115,0.04537425981038673,0.04537425981038673,0.0020588234533404763,TRUE,IN
7,NSB,19,0.3305065490257912,0.2568465514043943,0.40521759864453355,0.28656220007396316,114,0.04394434895182803,0.04394434895182803,0.001931105804800029,TRUE,IA
7,NSB,20,0.343197279987085,0.26864448947523634,0.42199550930206586,0.2885565484146494,103,0.0546407315724356,0.0546407315724356,0.0029856095467709603,TRUE,KS
7,NSB,21,0.3840742928530236,0.31283769770741454,0.460233320504472,0.3823131080219413,113,0.0017611848310822853,0.0017611848310822853,3.1017720092343377e-6,TRUE,KY
7,NSB,22,0.3950886601389927,0.3282610016591361,0.46669054562864154,0.4331059122143546,86,-0.03801725207536194,0.03801725207536194,0.0014453114553616118,TRUE,LA
7,NSB,23,0.29579369549947226,0.21521896298115828,0.382577430387926,0.33519834537237714,114,-0.03940464987290487,0.03940464987290487,0.001552726431606222,TRUE,ME
7,NSB,24,0.3616282201094717,0.2966284708753973,0.4296199611682352,0.3981170232957609,162,-0.036488803186289165,0.036488803186289165,0.0013314327579677463,TRUE,MD
7,NSB,25,0.39388475671618683,0.3289295332363731,0.464072316181496,0.4252497013353953,186,-0.03136494461920847,0.03136494461920847,9.837597509660143e-4,TRUE,MA
7,NSB,26,0.4183555474016553,0.36200966377664606,0.47517853854261327,0.4318411771408354,195,-0.013485629739180105,0.013485629739180105,1.8186220946225887e-4,TRUE,MI
7,NSB,27,0.3308032670519843,0.26914829103781246,0.3974750560435326,0.33796690032122595,145,-0.007163633269241632,0.007163633269241632,5.1317641616185546e-5,TRUE,MN
7,NSB,28,0.4192072478741927,0.3413468836414295,0.505238467995122,0.36015475213087444,84,0.05905249574331828,0.05905249574331828,0.0034871972535146234,TRUE,MS
7,NSB,29,0.3340924864112123,0.27050541173250997,0.4017296536405831,0.32191149350846177,114,0.012180992902750543,0.012180992902750543,1.4837658809685908e-4,TRUE,MO
7,NSB,30,0.31209918865743436,0.2214853457171867,0.4074591720326649,0.29172759145861515,118,0.020371597198819202,0.020371597198819202,4.1500197243093836e-4,TRUE,MT
7,NSB,31,0.3298496610563707,0.25549355005630725,0.41052758416051643,0.2961370469797218,112,0.033712614076648884,0.033712614076648884,0.0011365403478810644,TRUE,NE
7,NSB,32,0.3955296004119876,0.32073075620564706,0.4701458065824059,0.48287041634459354,116,-0.08734081593260595,0.08734081593260595,0.007628418127773354,FALSE,NV
7,NSB,33,0.3179667485397949,0.23579025115507513,0.4072861372033144,0.34908973152094663,135,-0.031122982981151737,0.031122982981151737,9.686400696450607e-4,TRUE,NH
7,NSB,34,0.38280555005894656,0.32016152654521257,0.44338171809262567,0.4697280807452863,135,-0.08692253068633976,0.08692253068633976,0.007555526340917678,FALSE,NJ
7,NSB,35,0.3715743030413194,0.2920566261230574,0.4547368856619374,0.39727503800203373,126,-0.025700734960714344,0.025700734960714344,6.605277775208845e-4,TRUE,NM
7,NSB,36,0.375754707880861,0.33647024408206966,0.416529823059678,0.4433499230693314,168,-0.06759521518847039,0.06759521518847039,0.004569113116375618,FALSE,NY
7,NSB,37,0.248045478090961,0.1995487697032211,0.29862173316561913,0.3203093352013344,139,-0.07226385711037342,0.07226385711037342,0.005222065044468467,FALSE,NC
7,NSB,38,0.32746680461735483,0.23208618782640705,0.43100448016569715,0.3112742905290455,77,0.01619251408830935,0.01619251408830935,2.621975125000968e-4,TRUE,ND
7,NSB,39,0.3149122941396968,0.2633964644071555,0.36867412183044723,0.33913504837770747,128,-0.02422275423801068,0.02422275423801068,5.867418228750643e-4,TRUE,OH
7,NSB,40,0.3453324671187845,0.27677458649687703,0.4170364003302822,0.3340546505649345,98,0.011277816553850017,0.011277816553850017,1.271891462222935e-4,TRUE,OK
7,NSB,41,0.34981915386191137,0.2816856972549416,0.42425667691816327,0.3741859562332028,163,-0.024366802371291407,0.024366802371291407,5.937410578015725e-4,TRUE,OR
7,NSB,42,0.3461490022740345,0.2991480592027189,0.39478005603349253,0.38403894280960327,182,-0.03788994053556877,0.03788994053556877,0.0014356475937889373,TRUE,PA
7,NSB,44,0.334939910839376,0.24850738839602565,0.4306338337414855,0.3735367218383764,89,-0.038596810999000364,0.038596810999000364,0.0014897138192925554,TRUE,RI
7,NSB,45,0.3240655280078629,0.26050742418820366,0.3896216221461129,0.3647444822029602,122,-0.04067895419509726,0.04067895419509726,0.001654777314406821,TRUE,SC
7,NSB,46,0.3219878305496424,0.22971064392917323,0.4206547180541542,0.35428274281956107,65,-0.03229491226991865,0.03229491226991865,0.0010429613585217423,TRUE,SD
7,NSB,47,0.31103773344194374,0.2556821877983324,0.3647558201524468,0.35358487551022466,119,-0.04254714206828092,0.04254714206828092,0.00181025929817848,TRUE,TN
7,NSB,48,0.41379951401203613,0.37668509033538,0.4516752608592828,0.4121171093411273,344,0.0016824046709088547,0.0016824046709088547,2.8304854766959317e-6,TRUE,TX
7,NSB,49,0.36037956644031316,0.2874975222323729,0.4387561824846253,0.2869362137452672,187,0.07344335269504598,0.07344335269504598,0.005393926055088918,FALSE,UT
7,NSB,50,0.3439676949108196,0.2561561170140312,0.4473246335260802,0.3872878494096838,104,-0.04332015449886423,0.04332015449886423,0.0018766357858054665,TRUE,VT
7,NSB,51,0.32713081061182303,0.27473372442642396,0.38441586996947685,0.31975071610492045,188,0.007380094506902579,0.007380094506902579,5.4465794930813626e-5,TRUE,VA
7,NSB,53,0.47415841653833224,0.4088992653035599,0.5381660979468217,0.37378851895036924,252,0.100369897587963,0.100369897587963,0.01007411634181818,FALSE,WA
7,NSB,54,0.2922998409695945,0.21807361188771368,0.36952296012857166,0.3011228288322511,93,-0.008822987862656617,0.008822987862656617,7.784511482458598e-5,TRUE,WV
7,NSB,55,0.3237569897947303,0.26329327529867047,0.38741705812610017,0.33386111244292843,121,-0.010104122648198155,0.010104122648198155,1.0209329448983089e-4,TRUE,WI
7,NSB,56,0.3152873987448886,0.22157549323899228,0.41409654505661087,0.3159560426794016,76,-6.686439345129913e-4,6.686439345129913e-4,4.4708471116101344e-7,TRUE,WY
8,NSB,01,0.401174887322952,0.3356344211671313,0.46832138153976494,0.3654689210932543,98,0.03570596622969768,0.03570596622969768,0.0012749160243963114,TRUE,AL
8,NSB,04,0.3605705949470183,0.29807983839642116,0.4252685120734943,0.3541974497056534,190,0.006373145241364897,0.006373145241364897,4.061698026753203e-5,TRUE,AZ
8,NSB,05,0.30051926615445007,0.22988770302636918,0.37525492929719945,0.3116173254104765,88,-0.011098059256026416,0.011098059256026416,1.231669192502736e-4,TRUE,AR
8,NSB,06,0.413433023292377,0.3812882131444082,0.44599346550555014,0.4436396803907017,473,-0.030206657098324652,0.030206657098324652,9.124421330557671e-4,TRUE,CA
8,NSB,08,0.3362656125518174,0.27006062692931326,0.3997195631812481,0.34436180109528025,175,-0.008096188543462834,0.008096188543462834,6.554826893129885e-5,TRUE,CO
8,NSB,09,0.3456154260242439,0.2758737538277328,0.4172207265459322,0.406106098806516,103,-0.060490672782272104,0.060490672782272104,0.003659121493651915,TRUE,CT
8,NSB,10,0.3510398343048636,0.26076055267853915,0.4452743642969952,0.3621394307851712,125,-0.011099596480307616,0.011099596480307616,1.2320104202565723e-4,TRUE,DE
8,NSB,11,0.3814117866928342,0.2795587566263291,0.48259927588120805,0.32722640710279377,115,0.05418537959004044,0.05418537959004044,0.002936055361316771,TRUE,DC
8,NSB,12,0.43441497585558003,0.397252167347497,0.4725342950589907,0.41132605835184294,263,0.023088917503737094,0.023088917503737094,5.330981114943772e-4,TRUE,FL
8,NSB,13,0.3962512730869121,0.34160954619892325,0.45226219949485424,0.4041124972111302,176,-0.00786122412421808,0.00786122412421808,6.179884473118833e-5,TRUE,GA
8,NSB,16,0.30448719032918703,0.22195992385615243,0.386101158071715,0.2748641820917968,148,0.029623008237390225,0.029623008237390225,8.775226170324892e-4,TRUE,ID
8,NSB,17,0.4432163157228665,0.3935240687198193,0.4938214107656942,0.3750383954906896,155,0.06817792023217689,0.06817792023217689,0.004648228807185075,FALSE,IL
8,NSB,18,0.31961239984490225,0.2591873370286514,0.3817198139743543,0.37112642113350425,115,-0.051514021288602,0.051514021288602,0.0026536943893225398,TRUE,IN
8,NSB,19,0.31231072436624874,0.23931717883870196,0.3897592688609385,0.28656220007396316,114,0.02574852429228558,0.02574852429228558,6.629865032304206e-4,TRUE,IA
8,NSB,20,0.2832614605019077,0.2138197606855186,0.35554370262560675,0.2885565484146494,103,-0.005295087912741692,0.005295087912741692,2.8037956003663165e-5,TRUE,KS
8,NSB,21,0.32130393854547046,0.25672002397125165,0.38855319240628683,0.3823131080219413,113,-0.06100916947647084,0.06100916947647084,0.003722118760208741,TRUE,KY
8,NSB,22,0.3789866511328447,0.31193907287423883,0.45011235462777277,0.4331059122143546,86,-0.05411926108150994,0.05411926108150994,0.0029288944200086364,TRUE,LA
8,NSB,23,0.2850504133781418,0.20460139388700044,0.3702721724385968,0.33519834537237714,114,-0.05014793199423534,0.05014793199423534,0.0025148150832984524,TRUE,ME
8,NSB,24,0.3700883600855998,0.30139668951917187,0.4412407253276336,0.3981170232957609,162,-0.028028663210161064,0.028028663210161064,7.856059613486363e-4,TRUE,MD
8,NSB,25,0.3914623254307426,0.327455925961573,0.4589569607216436,0.4252497013353953,186,-0.033787375904652694,0.033787375904652694,0.0011415867705223055,TRUE,MA
8,NSB,26,0.3964074285045935,0.3426938988491224,0.45454473058100775,0.4318411771408354,195,-0.035433748636241935,0.035433748636241935,0.0012555505424163772,TRUE,MI
8,NSB,27,0.29208755654736984,0.2289708931922145,0.3576260703977542,0.33796690032122595,145,-0.04587934377385611,0.04587934377385611,0.002104914185119669,TRUE,MN
8,NSB,28,0.3232146969881285,0.24255053465271975,0.4042625950128933,0.36015475213087444,84,-0.03694005514274595,0.03694005514274595,0.0013645676739491117,TRUE,MS
8,NSB,29,0.352401957117219,0.29487587843322505,0.41366251884643657,0.32191149350846177,114,0.030490463608757234,0.030490463608757234,9.296683710769493e-4,TRUE,MO
8,NSB,30,0.2948174406790254,0.21015676306720132,0.38380855084819465,0.29172759145861515,118,0.0030898492204102235,0.0030898492204102235,9.547168204869665e-6,TRUE,MT
8,NSB,31,0.30461695515564685,0.23120692678408805,0.3852068689683542,0.2961370469797218,112,0.008479908175925033,0.008479908175925033,7.190884267212021e-5,TRUE,NE
8,NSB,32,0.44073344206003373,0.3581505759008976,0.5322633500868195,0.48287041634459354,116,-0.042136974284559814,0.042136974284559814,0.001775524601857655,TRUE,NV
8,NSB,33,0.3120378830724347,0.2299478914578117,0.4013063627793648,0.34908973152094663,135,-0.03705184844851195,0.03705184844851195,0.0013728394734514972,TRUE,NH
8,NSB,34,0.5210758658904676,0.4618143666288155,0.5829311185400956,0.4697280807452863,135,0.05134778514518129,0.05134778514518129,0.0026365950393157003,TRUE,NJ
8,NSB,35,0.37732341623344046,0.288017132347966,0.466805738694081,0.39727503800203373,126,-0.019951621768593275,0.019951621768593275,3.9806721119700503e-4,TRUE,NM
8,NSB,36,0.46956190500416706,0.4240565989889425,0.5152602263542556,0.4433499230693314,168,0.02621198193483565,0.02621198193483565,6.870679969521504e-4,TRUE,NY
8,NSB,37,0.3521843929572107,0.30389775715359585,0.4017188991372538,0.3203093352013344,139,0.03187505775587629,0.03187505775587629,0.0010160193069404494,TRUE,NC
8,NSB,38,0.318249924026471,0.23002699267296625,0.4151946309053208,0.3112742905290455,77,0.006975633497425526,0.006975633497425526,4.865946269040508e-5,TRUE,ND
8,NSB,39,0.3094168063531693,0.2634479178947978,0.35651667069183435,0.33913504837770747,128,-0.029718242024538155,0.029718242024538155,8.831739090290257e-4,TRUE,OH
8,NSB,40,0.3550157323572156,0.2813263244930858,0.4313609909109143,0.3340546505649345,98,0.020961081792281122,0.020961081792281122,4.393669499026992e-4,TRUE,OK
8,NSB,41,0.3259578937796124,0.25728842350130454,0.39605799876153597,0.3741859562332028,163,-0.0482280624535904,0.0482280624535904,0.0023259460080274166,TRUE,OR
8,NSB,42,0.3111008582933425,0.2607129640888624,0.36075842413953585,0.38403894280960327,182,-0.07293808451626077,0.07293808451626077,0.005319964172901199,FALSE,PA
8,NSB,44,0.3523367322735109,0.2623894192898423,0.45084161765159314,0.3735367218383764,89,-0.021199989564865462,0.021199989564865462,4.494395575504045e-4,TRUE,RI
8,NSB,45,0.35306262959980467,0.2841239601249545,0.425880891625844,0.3647444822029602,122,-0.011681852603155518,0.011681852603155518,1.3646568024185135e-4,TRUE,SC
8,NSB,46,0.3660561963370979,0.272537150855391,0.4759510674036491,0.35428274281956107,65,0.011773453517536836,0.011773453517536836,1.386142077296005e-4,TRUE,SD
8,NSB,47,0.3478945550276628,0.28898337976655786,0.40744088337759593,0.35358487551022466,119,-0.00569032048256185,0.00569032048256185,3.237974719426293e-5,TRUE,TN
8,NSB,48,0.37518743962015133,0.33963411454870607,0.41148092776298295,0.4121171093411273,344,-0.036929669720975944,0.036929669720975944,0.0013638005057003675,FALSE,TX
8,NSB,49,0.33885175149439034,0.2667964293339552,0.4135892158844382,0.2869362137452672,187,0.051915537749123164,0.051915537749123164,0.0026952230597806323,TRUE,UT
8,NSB,50,0.30444477435354544,0.21635051840181602,0.39567611484289916,0.3872878494096838,104,-0.08284307505613836,0.08284307505613836,0.0068629750847569735,TRUE,VT
8,NSB,51,0.3836136982685319,0.33258400846414493,0.43594524796685247,0.31975071610492045,188,0.06386298216361147,0.06386298216361147,0.004078480490829757,FALSE,VA
8,NSB,53,0.37528133280623155,0.31458997834083424,0.43600217341719805,0.37378851895036924,252,0.0014928138558623072,0.0014928138558623072,2.228493208254489e-6,TRUE,WA
8,NSB,54,0.325402134095901,0.24764042597390157,0.41016663666282505,0.3011228288322511,93,0.02427930526364991,0.02427930526364991,5.894846640854981e-4,TRUE,WV
8,NSB,55,0.31251437266758786,0.2503533195635579,0.3758837582314787,0.33386111244292843,121,-0.021346739775340573,0.021346739775340573,4.556832990361073e-4,TRUE,WI
8,NSB,56,0.34439066603844,0.24943327678911176,0.4529932956324273,0.3159560426794016,76,0.028434623359038402,0.028434623359038402,8.085278055703723e-4,TRUE,WY
9,NSB,01,0.3311402743772367,0.25075363625966446,0.41377186612545686,0.3654689210932543,98,-0.0343286467160176,0.0343286467160176,0.0011784559853531458,TRUE,AL
9,NSB,04,0.3827018346590933,0.31482171019832117,0.45171367458606926,0.3541974497056534,190,0.028504384953439876,0.028504384953439876,8.124999615738896e-4,TRUE,AZ
9,NSB,05,0.2173168358619144,0.1455654971141515,0.2968431257243279,0.3116173254104765,88,-0.0943004895485621,0.0943004895485621,0.00889258232909847,FALSE,AR
9,NSB,06,0.42801002210898376,0.39611595595979576,0.4604908708511171,0.4436396803907017,473,-0.015629658281717917,0.015629658281717917,2.442862180032735e-4,TRUE,CA
9,NSB,08,0.3144263568942525,0.24818674231036647,0.3890238581279692,0.34436180109528025,175,-0.029935444201027728,0.029935444201027728,8.961308195128446e-4,TRUE,CO
9,NSB,09,0.504621066746045,0.418425757969355,0.5928872938033611,0.406106098806516,103,0.09851496793952902,0.09851496793952902,0.00970519890812643,FALSE,CT
9,NSB,10,0.3128591892252003,0.20098673698254377,0.43981954868850437,0.3621394307851712,125,-0.049280241559970905,0.049280241559970905,0.0024285422082090838,TRUE,DE
9,NSB,11,0.37182285949455846,0.23716858096430693,0.5155945544272377,0.32722640710279377,115,0.044596452391764685,0.044596452391764685,0.001988843565930934,TRUE,DC
9,NSB,12,0.36659065009098385,0.3259681155705461,0.40864246131491344,0.41132605835184294,263,-0.04473540826085909,0.04473540826085909,0.0020012567522657396,FALSE,FL
9,NSB,13,0.4057806302226017,0.3513906217448849,0.4626314961661942,0.4041124972111302,176,0.0016681330114715065,0.0016681330114715065,2.782667743960997e-6,TRUE,GA
9,NSB,16,0.31581344960132146,0.21379684141062522,0.4266470722851159,0.2748641820917968,148,0.040949267509524656,0.040949267509524656,0.0016768425095666116,TRUE,ID
9,NSB,17,0.47429627074589337,0.42275893490362804,0.5281265576433126,0.3750383954906896,155,0.09925787525520374,0.09925787525520374,0.009852125800177587,FALSE,IL
9,NSB,18,0.3356573327099279,0.271697935854249,0.40502705938953243,0.37112642113350425,115,-0.03546908842357632,0.03546908842357632,0.001258056233599476,TRUE,IN
9,NSB,19,0.32365388085867386,0.23291640116075174,0.4213961752790102,0.28656220007396316,114,0.0370916807847107,0.0370916807847107,0.0013757927834348771,TRUE,IA
9,NSB,20,0.3230605970862851,0.24056609905767268,0.4082449717137854,0.2885565484146494,103,0.0345040486716357,0.0345040486716357,0.0011905293747346054,TRUE,KS
9,NSB,21,0.4373462398165523,0.3517443614142891,0.5263839543593994,0.3823131080219413,113,0.055033131794611,0.055033131794611,0.003028645595123024,TRUE,KY
